"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked"
"/discover/account/detail/27c98ac28f0ddfb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Valanides","United States - valanides.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Aug 2, 2023",
"/discover/account/detail/27c98ac28f0ddfb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Valanides","United States - valanides.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,,1,"Aug 2, 2023",1
