"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","1 page viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/platform/story-management/",1,2,1,"Jul 31, 2023",,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","4 pages viewed a total of 6 times by 1 Anonymous user","https://tenovos.com/platform/story-orchestration/, https://tenovos.com/platform/story-management/, https://tenovos.com/, https://tenovos.com/platform/story-activation/",4,6,1,"Jul 26, 2023",,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","4 pages clicked a total of 5 times by 1 Anonymous user","https://tenovos.com/platform/story-orchestration/, https://tenovos.com/, https://tenovos.com/platform/story-activation/, https://tenovos.com/platform/story-management/",4,,1,"Jul 26, 2023",5,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/platform/story-management/",1,,1,"Jul 22, 2023",1,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/platform/story-management/",1,1,1,"Jul 19, 2023",,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","3 pages viewed a total of 5 times by 2 Anonymous users","https://tenovos.com/platform/story-management/, https://tenovos.com/, https://tenovos.com/platform/ai-digital-asset-management/",3,5,2,"Jul 17, 2023",,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","3 pages clicked a total of 9 times by 2 Anonymous users","https://tenovos.com/platform/story-management/, https://tenovos.com/, https://tenovos.com/platform/ai-digital-asset-management/",3,,2,"Jul 17, 2023",9,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","4 pages viewed a total of 4 times by 1 Anonymous user","https://tenovos.com/resources/blog/8-digital-asset-management-features/, https://tenovos.com/resources/blog/digital-asset-management-business-case/, https://tenovos.com/resources/, https://tenovos.com/platform/cloud-infrastructure/",4,4,1,"Jul 3, 2023",,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","3 pages clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/resources/blog/8-digital-asset-management-features/, https://tenovos.com/platform/cloud-infrastructure/, https://tenovos.com/resources/blog/digital-asset-management-business-case/",3,,1,"Jul 3, 2023",4,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/platform/",1,1,1,"Jun 28, 2023",,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/platform/",1,,1,"Jun 28, 2023",2,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Jun 28, 2023",,1,1
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Jun 14, 2023",,,
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Jun 14, 2023",,1,1
"/discover/account/detail/6d41cc27dce5757/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Marvel Entertainment","United States - marvel.com","5 pages viewed a total of 12 times by 3 Anonymous users","https://tenovos.com/platform/story-management/, https://tenovos.com/platform/, https://tenovos.com/, https://tenovos.com/platform/story-orchestration/, https://tenovos.com/resources/#whitepapers",5,12,3,"Jun 1, 2023",,,
