"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/8611fb8193b4994/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Concept Searching","United States - conceptsearching.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",1,1,1,"Jul 28, 2023",,,
"/discover/account/detail/8611fb8193b4994/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Concept Searching","United States - conceptsearching.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Jul 25, 2023",,,
"/discover/account/detail/8611fb8193b4994/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Concept Searching","United States - conceptsearching.com","2 pages viewed a total of 3 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/resources/#guides",,,2,"Jul 19, 2023",2,3,
"/discover/account/detail/8611fb8193b4994/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Concept Searching","United States - conceptsearching.com","2 pages clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/resources/#guides, https://tenovos.com/",,,1,"Jul 19, 2023",2,,3
