"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Jul 27, 2023",,,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","3 pages viewed a total of 3 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/tenovos-partner-network/, https://tenovos.com/customers/",,,2,"Jul 14, 2023",3,3,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","3 pages clicked a total of 6 times by 1 Anonymous user","https://tenovos.com/customers/, https://tenovos.com/, https://tenovos.com/customers/#case-studies",,,1,"Jul 14, 2023",3,,6
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 3 times by 1 anonymous user","content hub",1,3,1,"Jul 11, 2023",,,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 2 times by 1 anonymous user","content delivery network",1,2,1,"Jul 7, 2023",,,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 1 time by 1 anonymous user","hyland",1,1,1,"Jun 18, 2023",,,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 2 times by 1 anonymous user","marketing performance",1,2,1,"Jun 3, 2023",,,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 3 times by 1 anonymous user","marketing performance",1,3,1,"Jun 1, 2023",,,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 5 times by 3 anonymous users","marketing performance",1,5,3,"May 31, 2023",,,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"May 5, 2023",,,
"/discover/account/detail/9492519ff5ce102/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Movable Ink","United States - movableink.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"May 4, 2023",,,
