"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/f431d62a1661306/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Manor AG","Switzerland - manor.ch","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Jul 6, 2023",,,
"/discover/account/detail/f431d62a1661306/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Manor AG","Switzerland - manor.ch","1 page clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jul 6, 2023",4,,
"/discover/account/detail/f431d62a1661306/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Manor AG","Switzerland - manor.ch","1 keyword researched a total of 1 time by 1 anonymous user","Informatica",,,1,"May 25, 2023",,1,1
"/discover/account/detail/f431d62a1661306/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Manor AG","Switzerland - manor.ch","1 keyword researched a total of 1 time by 1 anonymous user","Informatica",,,1,"Apr 4, 2023",,1,1
"/discover/account/detail/f431d62a1661306/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Manor AG","Switzerland - manor.ch","1 keyword researched a total of 1 time by 1 anonymous user","Informatica",,,1,"Mar 30, 2023",,1,1
