"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/bringing-content-to-life-with-brand-portals/",1,1,1,"Aug 2, 2023",,,
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/bringing-content-to-life-with-brand-portals/",1,1,1,"Aug 1, 2023",,,
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","1 page clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/bringing-content-to-life-with-brand-portals/",1,,1,"Aug 1, 2023",4,,
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/assembling-your-dam-dream-team/",1,1,1,"Jul 27, 2023",,,
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/assembling-your-dam-dream-team/",1,,1,"Jul 27, 2023",1,,
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/platform/, https://tenovos.com/resources/guides-dei-inclusive-metadata/",2,2,1,"Jul 26, 2023",,,
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","2 pages clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/resources/guides-dei-inclusive-metadata/, https://tenovos.com/platform/",2,,1,"Jul 26, 2023",3,,
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"Jun 11, 2023",,1,2
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","1 keyword researched a total of 1 time by 1 anonymous user","aem",,,1,"May 10, 2023",,1,1
"/discover/account/detail/deb84898201abb4/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Macmillan Cancer Support","United Kingdom - macmillan.org.uk","1 keyword researched a total of 1 time by 1 anonymous user","aem",,,1,"May 1, 2023",,1,1
