"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Jul 30, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Jul 29, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"Jul 27, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","1 keyword researched a total of 9 times by 1 anonymous user","taxonomy",1,9,1,"Jul 26, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"Jul 25, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"Jul 21, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","2 keywords researched a total of 2 times by 2 anonymous users","canto, taxonomy",2,2,2,"Jul 20, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","3 keywords researched a total of 23 times by 9 anonymous users","canto, Informatica, taxonomy",3,23,9,"Jul 19, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","4 pages viewed a total of 44 times by 2 Anonymous users","https://tenovos.com/bringing-content-to-life-with-brand-portals/, https://tenovos.com/maximizing-content-distribution-consumption-and-reuse-with-internal-and-external-teams/, https://tenovos.com/, https://tenovos.com/resources/events/",,,2,"Jul 18, 2023",4,44,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","5 pages clicked a total of 9 times by 1 Anonymous user","https://tenovos.com/resources/events/, https://tenovos.com/maximizing-content-distribution-consumption-and-reuse-with-internal-and-external-teams/, https://tenovos.com/thank-you-for-registering-to-our-webinar/, https://tenovos.com/, https://tenovos.com/bringing-content-to-life-with-brand-portals/",,,1,"Jul 18, 2023",5,,9
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","2 keywords researched a total of 8 times by 6 anonymous users","canto, Informatica",2,8,6,"Jul 18, 2023",,,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","10 pages viewed a total of 28 times by 1 Anonymous user","https://tenovos.com/resources/blog/dam-user-adoption, https://tenovos.com/resources/blog/power-of-generative-ai-addressing-rights-and-licensing-challenges/, https://tenovos.com/bringing-content-to-life-with-brand-portals/, https://tenovos.com/customers/, https://tenovos.com/platform/story-management/, https://tenovos.com/thank-you-for-registering-to-our-webinar/, https://tenovos.com/resources/, https://tenovos.com/resources/blog/, https://tenovos.com/, https://tenovos.com/maximizing-content-distribution-consumption-and-reuse-with-internal-and-external-teams/",,,1,"Jul 17, 2023",10,28,
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","9 pages clicked a total of 23 times by 1 Anonymous user","https://tenovos.com/resources/blog/dam-user-adoption, https://tenovos.com/thank-you-for-registering-to-our-webinar/, https://tenovos.com/bringing-content-to-life-with-brand-portals/, https://tenovos.com/resources/blog/, https://tenovos.com/platform/story-management/, https://tenovos.com/maximizing-content-distribution-consumption-and-reuse-with-internal-and-external-teams/, https://tenovos.com/, https://tenovos.com/customers/, https://tenovos.com/resources/",,,1,"Jul 17, 2023",9,,23
"/discover/account/detail/17a7fffb99a5a9c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","DXC Technology (fmr CSC)","Italy - dxc.technology","1 keyword researched a total of 2 times by 2 anonymous users","Informatica",1,2,2,"Jul 17, 2023",,,
