"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked"
"/discover/account/detail/51be66e59b85518/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","FKA Brands","United Kingdom - fkabrands.com","1 page viewed a total of 2 times by 2 Anonymous users","https://tenovos.com/",1,2,2,"Jul 20, 2023",
"/discover/account/detail/51be66e59b85518/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","FKA Brands","United Kingdom - fkabrands.com","1 page clicked a total of 2 times by 2 Anonymous users","https://tenovos.com/",1,,2,"Jul 20, 2023",2
"/discover/account/detail/51be66e59b85518/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","FKA Brands","United Kingdom - fkabrands.com","5 pages viewed a total of 5 times by 1 Anonymous user","https://tenovos.com/about/, https://tenovos.com/customers/, https://tenovos.com/why/, https://tenovos.com/tenovos-partner-network/, https://tenovos.com/",5,5,1,"Jul 18, 2023",
"/discover/account/detail/51be66e59b85518/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","FKA Brands","United Kingdom - fkabrands.com","4 pages clicked a total of 6 times by 1 Anonymous user","https://tenovos.com/why/, https://tenovos.com/customers/, https://tenovos.com/about/, https://tenovos.com/",4,,1,"Jul 18, 2023",6
