"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked"
"/discover/account/detail/80e6ea5896b4c3d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Know How! AG","Germany - knowhow.de","2 pages viewed a total of 4 times by 1 Anonymous user","https://tenovos.com/resources/blog/ai-content-personalization/, https://tenovos.com/customers/",2,4,1,"Jul 31, 2023",
"/discover/account/detail/80e6ea5896b4c3d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Know How! AG","Germany - knowhow.de","2 pages clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/customers/, https://tenovos.com/resources/blog/ai-content-personalization/",2,,1,"Jul 31, 2023",4
"/discover/account/detail/80e6ea5896b4c3d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Know How! AG","Germany - knowhow.de","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/ai-content-personalization/",1,,1,"Jul 29, 2023",1
