"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",1,1,1,"Aug 1, 2023",,,
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","2 keywords researched a total of 3 times by 2 anonymous users","workflow automation, marketing performance",2,3,2,"Jul 28, 2023",,,
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","1 keyword researched a total of 5 times by 1 anonymous user","workflow automation",1,5,1,"Jul 27, 2023",,,
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",1,1,1,"Jul 26, 2023",,,
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","2 keywords researched a total of 3 times by 2 anonymous users","hyland, content hub",2,3,2,"Jul 24, 2023",,,
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","1 keyword researched a total of 5 times by 1 anonymous user","Informatica",1,5,1,"Jul 23, 2023",,,
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","1 keyword researched a total of 5 times by 1 anonymous user","Informatica",1,5,1,"Jul 22, 2023",,,
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","2 pages viewed a total of 8 times by 2 Anonymous users","https://tenovos.com/resources/blog/the-price-of-being-dam-less-6-surprising-costs-you-may-be-incurring/, https://tenovos.com/resources/blog/power-of-generative-ai-addressing-rights-and-licensing-challenges/",,,2,"Jul 20, 2023",2,8,
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","1 page clicked a total of 6 times by 2 Anonymous users","https://tenovos.com/resources/blog/the-price-of-being-dam-less-6-surprising-costs-you-may-be-incurring/",,,2,"Jul 20, 2023",1,,6
"/discover/account/detail/9df866a948ed2bd/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","San Jose State University","United States - sjsu.edu","1 keyword researched a total of 2 times by 2 anonymous users","taxonomy",1,2,2,"Jul 20, 2023",,,
