"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","3 pages viewed a total of 3 times by 1 Anonymous user","https://tenovos.com/tenovos-partner-network/, https://tenovos.com/, https://tenovos.com/platform/",3,3,1,"Apr 6, 2023",,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","2 pages clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/, https://tenovos.com/tenovos-partner-network/",2,,1,"Apr 6, 2023",3,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/customers/",1,1,1,"Mar 22, 2023",,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Mar 15, 2023",,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","1 page viewed a total of 2 times by 2 Anonymous users","https://tenovos.com/service-level-agreement/",1,2,2,"Mar 10, 2023",,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","1 page clicked a total of 3 times by 2 Anonymous users","https://tenovos.com/service-level-agreement/",1,,2,"Mar 10, 2023",3,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","2 pages viewed a total of 3 times by 1 Anonymous user","https://tenovos.com/service-level-agreement/, https://tenovos.com/",2,3,1,"Mar 8, 2023",,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/service-level-agreement/",1,,1,"Mar 8, 2023",2,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","3 pages viewed a total of 4 times by 1 Anonymous user","https://tenovos.com/resources/webinars/webinar-dam-data-101/, https://tenovos.com/service-level-agreement/, https://tenovos.com/terms-of-service/",3,4,1,"Mar 3, 2023",,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","2 pages clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/terms-of-service/, https://tenovos.com/resources/webinars/webinar-dam-data-101/",2,,1,"Mar 3, 2023",3,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/about/",1,1,1,"Feb 27, 2023",,,
"/discover/account/detail/3489a69170fecee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Smint.io","Austria - smint.io","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Feb 20, 2023",,,
