"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/0f2d70cf043be11/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","People's Postcode Lottery","United Kingdom - postcodelottery.co.uk","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Jul 21, 2023",,,
"/discover/account/detail/0f2d70cf043be11/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","People's Postcode Lottery","United Kingdom - postcodelottery.co.uk","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/bringing-content-to-life-with-brand-portals/",,,1,"Jul 18, 2023",1,1,
"/discover/account/detail/0f2d70cf043be11/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","People's Postcode Lottery","United Kingdom - postcodelottery.co.uk","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/bringing-content-to-life-with-brand-portals/",,,1,"Jul 18, 2023",1,,1
"/discover/account/detail/0f2d70cf043be11/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","People's Postcode Lottery","United Kingdom - postcodelottery.co.uk","1 keyword researched a total of 5 times by 1 anonymous user","widen",1,5,1,"May 14, 2023",,,
"/discover/account/detail/0f2d70cf043be11/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","People's Postcode Lottery","United Kingdom - postcodelottery.co.uk","1 keyword researched a total of 1 time by 1 anonymous user","intelligent content",1,1,1,"Apr 26, 2023",,,
"/discover/account/detail/0f2d70cf043be11/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","People's Postcode Lottery","United Kingdom - postcodelottery.co.uk","1 keyword researched a total of 1 time by 1 anonymous user","review of assets",1,1,1,"Feb 17, 2023",,,
"/discover/account/detail/0f2d70cf043be11/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","People's Postcode Lottery","United Kingdom - postcodelottery.co.uk","1 keyword researched a total of 2 times by 1 anonymous user","widen",1,2,1,"Feb 13, 2023",,,
"/discover/account/detail/0f2d70cf043be11/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","People's Postcode Lottery","United Kingdom - postcodelottery.co.uk","1 keyword researched a total of 2 times by 1 anonymous user","widen",1,2,1,"Feb 12, 2023",,,
