"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 2 anonymous users","widen",,,2,"Jul 15, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 2 anonymous users","widen",,,2,"Jul 14, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","widen",,,1,"Jul 13, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","dam manager",,,1,"Jul 12, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 3 times by 2 anonymous users","dam manager",,,2,"Jul 11, 2023",,1,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 1 anonymous user","digital asset management",,,1,"Jul 10, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"Jul 8, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","digital asset management",,,1,"Jul 7, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 3 times by 1 anonymous user","taxonomy",,,1,"Jul 6, 2023",,1,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Jul 2, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 6 times by 5 anonymous users","canto",,,5,"Jul 1, 2023",,1,6
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 2 times by 2 anonymous users","widen, canto",,,2,"Jun 30, 2023",,2,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","content delivery network",,,1,"Jun 28, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 1 anonymous user","digital asset management",,,1,"Jun 27, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","4 keywords researched a total of 6 times by 3 anonymous users","smartsheet alternatives, smartsheet, dam europe, taxonomy",,,3,"Jun 26, 2023",,4,6
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 3 times by 1 anonymous user","digital asset management",,,1,"Jun 22, 2023",,1,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 3 times by 1 anonymous user","dam new york",,,1,"Jun 19, 2023",,1,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 2 times by 2 anonymous users","hyland, taxonomy",,,2,"Jun 14, 2023",,2,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 1 anonymous user","marketing performance",,,1,"Jun 10, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 2 times by 2 anonymous users","sitecore, content delivery network",,,2,"Jun 9, 2023",,2,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","3 pages viewed a total of 3 times by 1 Anonymous user","https://tenovos.com/, https://tenovos.com/resources/blog/data-first-dam-solution/, https://tenovos.com/platform/",3,3,1,"Jun 7, 2023",,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","3 pages viewed a total of 7 times by 1 Anonymous user","https://tenovos.com/resources/blog/5-reasons-you-should-integrate-a-dam-with-your-pim/, https://tenovos.com/digital-asset-management-roi-productivity/, https://tenovos.com/",3,7,1,"Jun 6, 2023",,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jun 6, 2023",2,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 11 times by 1 anonymous user","taxonomy",,,1,"Jun 4, 2023",,1,11
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","13 pages viewed a total of 26 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/privacy-policy/, https://tenovos.com/resources/webinars/content-hub-storytelling-webinar/, https://tenovos.com/resources/, https://tenovos.com/disclosure/, https://tenovos.com/platform/ai-digital-asset-management/, https://tenovos.com/resources/webinars/wrike-collaborate-2021/, https://tenovos.com/resources/webinars/webinar-dam-data-101/, https://tenovos.com/resources/webinars/webinar-how-a-charlie-brown-christmas-returns-to-us-every-year-without-missing-a-beat/, https://tenovos.com/platform/rights-management/",13,26,2,"Jun 2, 2023",,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","7 pages clicked a total of 20 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/disclosure/, https://tenovos.com/resources/webinars/wrike-collaborate-2021/, https://tenovos.com/resources/, https://tenovos.com/resources/webinars/webinar-dam-data-101/, https://tenovos.com/resources/webinars/content-hub-storytelling-webinar/, https://tenovos.com/resources/webinars/webinar-how-a-charlie-brown-christmas-returns-to-us-every-year-without-missing-a-beat/",7,,2,"Jun 2, 2023",20,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","3 pages viewed a total of 6 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/uncategorized/stand-together-dam-webinar/, https://tenovos.com/platform/dynamically-generate-creative-assets/",3,6,2,"Jun 1, 2023",,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 pages clicked a total of 3 times by 2 Anonymous users","https://tenovos.com/uncategorized/stand-together-dam-webinar/, https://tenovos.com/",2,,2,"Jun 1, 2023",3,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","7 pages viewed a total of 9 times by 1 Anonymous user","https://tenovos.com/digital-asset-management-roi-productivity/, https://tenovos.com/powering-global-brands-roi-fb/#case-studies, https://tenovos.com/platform/pim-system-framework-integration-tenovos/, https://tenovos.com/resources/webinars/3-productivity-reports-webinar/, https://tenovos.com/the-role-of-automation-in-dam-how-to-maximize-your-resources-and-output/, https://tenovos.com/, https://tenovos.com/platform/content-storyboards/",7,9,1,"May 31, 2023",,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","3 pages clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/platform/pim-system-framework-integration-tenovos/, https://tenovos.com/, https://tenovos.com/powering-global-brands-roi-fb/#case-studies",3,,1,"May 31, 2023",3,,
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"May 30, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 3 times by 2 anonymous users","sitecore, hyland",,,2,"May 29, 2023",,2,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 5 times by 2 anonymous users","smartsheet, workflow automation",,,2,"May 27, 2023",,2,5
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 3 times by 2 anonymous users","sitecore, pim",,,2,"May 20, 2023",,2,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 4 times by 1 anonymous user","forrester wave",,,1,"May 19, 2023",,1,4
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 1 anonymous user","hyland",,,1,"May 14, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 1 anonymous user","hyland",,,1,"May 13, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"May 9, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",,,1,"May 7, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Apr 27, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 3 times by 1 anonymous user","digital asset management",,,1,"Apr 25, 2023",,1,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","3 keywords researched a total of 4 times by 3 anonymous users","canto, marketing performance, content hub",,,3,"Apr 23, 2023",,3,4
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Apr 21, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 13 times by 1 anonymous user","taxonomy",,,1,"Apr 20, 2023",,1,13
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",,,1,"Apr 19, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 3 times by 2 anonymous users","taxonomy",,,2,"Apr 17, 2023",,1,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","canto",,,1,"Apr 13, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"Apr 11, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 3 times by 2 anonymous users","dam new york, hyland",,,2,"Apr 10, 2023",,2,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 16 times by 1 anonymous user","taxonomy",,,1,"Apr 3, 2023",,1,16
