"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked"
"/discover/account/detail/9353ce811b4cabf/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Universal Music Group","United States - universalmusic.com","3 pages viewed a total of 4 times by 2 Anonymous users","https://tenovos.com/resources/webinars/, https://tenovos.com/resources/blog/power-of-generative-ai-addressing-rights-and-licensing-challenges/, https://tenovos.com/resources/blog/ai-digital-asset-management/",3,4,2,"Jul 21, 2023",
"/discover/account/detail/9353ce811b4cabf/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Universal Music Group","United States - universalmusic.com","2 pages clicked a total of 7 times by 1 Anonymous user","https://tenovos.com/resources/blog/power-of-generative-ai-addressing-rights-and-licensing-challenges/, https://tenovos.com/resources/blog/ai-digital-asset-management/",2,,1,"Jul 21, 2023",7
"/discover/account/detail/9353ce811b4cabf/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Universal Music Group","United States - universalmusic.com","3 pages viewed a total of 3 times by 2 Anonymous users","https://tenovos.com/resources/webinars/, https://tenovos.com/resources/, https://tenovos.com/resources/webinars/webinar-how-a-charlie-brown-christmas-returns-to-us-every-year-without-missing-a-beat/",3,3,2,"Jun 15, 2023",
"/discover/account/detail/9353ce811b4cabf/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Universal Music Group","United States - universalmusic.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/",1,,1,"Jun 15, 2023",1
"/discover/account/detail/9353ce811b4cabf/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Universal Music Group","United States - universalmusic.com","5 pages viewed a total of 6 times by 1 Anonymous user","https://tenovos.com/resources/webinars/, https://tenovos.com/digital-asset-management-retail/, https://tenovos.com/download-inclusive-metadata-dei-in-dam/, https://tenovos.com/resources/guides-dei-inclusive-metadata/, https://tenovos.com/thank-you-for-downloading-our-guide-dam-essentials-retail/",5,6,1,"Jun 14, 2023",
"/discover/account/detail/9353ce811b4cabf/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Universal Music Group","United States - universalmusic.com","3 pages clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/thank-you-for-downloading-our-guide-dam-essentials-retail/, https://tenovos.com/resources/guides-dei-inclusive-metadata/, https://tenovos.com/digital-asset-management-retail/",3,,1,"Jun 14, 2023",4
