"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"May 26, 2023",,1,1
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/dam-insights-your-organization-will-use/",1,1,1,"May 16, 2023",,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 page clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/resources/blog/dam-insights-your-organization-will-use/",1,,1,"May 16, 2023",3,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/get-more-from-your-dam-platform/",1,1,1,"May 3, 2023",,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 page clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/resources/blog/get-more-from-your-dam-platform/",1,,1,"May 3, 2023",3,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 page viewed a total of 3 times by 1 Anonymous user","https://tenovos.com/customers/",1,3,1,"Apr 27, 2023",,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/customers/",1,,1,"Apr 27, 2023",1,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","7 pages viewed a total of 7 times by 1 Anonymous user","https://tenovos.com/tenovos-partner-network/, https://tenovos.com/resources/, https://tenovos.com/about/, https://tenovos.com/user-adoption-toolkit/, https://tenovos.com/, https://tenovos.com/platform/cloud-infrastructure/, https://tenovos.com/resources/blog/simple-steps-for-a-successful-dam-migration/",7,7,1,"Apr 22, 2023",,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","7 pages clicked a total of 13 times by 1 Anonymous user","https://tenovos.com/about/, https://tenovos.com/resources/blog/simple-steps-for-a-successful-dam-migration/, https://tenovos.com/tenovos-partner-network/, https://tenovos.com/, https://tenovos.com/resources/, https://tenovos.com/user-adoption-toolkit/, https://tenovos.com/platform/cloud-infrastructure/",7,,1,"Apr 22, 2023",13,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","3 pages viewed a total of 3 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/resources/blog/interpreting-forrester-wave-dam-on-customer-experience/, https://tenovos.com/forrester-wave-digital-asset-management-2022/",3,3,2,"Apr 20, 2023",,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","2 pages clicked a total of 3 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/resources/blog/interpreting-forrester-wave-dam-on-customer-experience/",2,,2,"Apr 20, 2023",3,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/resources/blog/benefits-of-good-dam-metadata-for-creatives/, https://tenovos.com/the-impact-of-ai-on-digital-asset-management-key-skills-for-dam-managers-to-stay-competitive/",2,2,1,"Apr 19, 2023",,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 page clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/the-impact-of-ai-on-digital-asset-management-key-skills-for-dam-managers-to-stay-competitive/",1,,1,"Apr 19, 2023",4,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","21 pages viewed a total of 28 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/resources/blog/hiring-your-dam-dream-team/, https://tenovos.com/customers/, https://tenovos.com/resources/blog/dam-roi-red-flags/, https://tenovos.com/resources/blog/digital-rights-management-in-dam/, https://tenovos.com/customers-old/, https://tenovos.com/why/, https://tenovos.com/ebook-timeless-advice-for-dam-productivity-download-request/, https://tenovos.com/download-inclusive-metadata-dei-in-dam/, https://tenovos.com/thank-you-for-downloading-our-user-adoption-toolkit/",21,28,2,"Apr 17, 2023",,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","16 pages clicked a total of 30 times by 1 Anonymous user","https://tenovos.com/customers/, https://tenovos.com/demo/, https://tenovos.com/resources/blog/challenges-why-users-hate-your-dam/, https://tenovos.com/, https://tenovos.com/resources/blog/dam-roi-red-flags/, https://tenovos.com/resources/blog/digital-rights-management-in-dam/, https://tenovos.com/resources/guides-dei-inclusive-metadata/, https://tenovos.com/thank-you-for-downloading-our-user-adoption-toolkit/, https://tenovos.com/thank-you-for-downloading-our-ebook-dam-productivity/, https://tenovos.com/why/",16,,1,"Apr 17, 2023",30,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"Mar 31, 2023",,1,2
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","3 pages viewed a total of 7 times by 1 Anonymous user","https://tenovos.com/why/cpg-brand-consistency/, https://tenovos.com/, https://tenovos.com/resources/blog/future-of-dam-productivity-performance-insights/",3,7,1,"Mar 29, 2023",,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","2 pages clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/why/cpg-brand-consistency/, https://tenovos.com/",2,,1,"Mar 29, 2023",3,,
"/discover/account/detail/c1c1b2319d226bb/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Metrolinx","Canada - metrolinx.com","1 keyword researched a total of 2 times by 1 anonymous user","digital asset management",,,1,"Mar 2, 2023",,1,2
