"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked"
"/discover/account/detail/71a268f875d77be/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","THE BRIDGE INC.","United States - thebridgenj.org","3 pages viewed a total of 9 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/about/, https://tenovos.com/careers/",3,9,2,"Jul 6, 2023",
"/discover/account/detail/71a268f875d77be/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","THE BRIDGE INC.","United States - thebridgenj.org","2 pages clicked a total of 11 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/about/",2,,2,"Jul 6, 2023",11
