"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","4 keywords researched a total of 6 times by 4 anonymous users","widen, sitecore, smartsheet, digital asset management",4,6,4,"Jul 5, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","3 keywords researched a total of 3 times by 3 anonymous users","sitecore, widen, taxonomy",3,3,3,"Jul 4, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","4 keywords researched a total of 6 times by 5 anonymous users","sitecore, aem, smartsheet, content hub",4,6,5,"Jul 3, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","brand integrity",1,1,1,"Jul 2, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","5 keywords researched a total of 10 times by 8 anonymous users","canto, hyland, taxonomy, content hub, intelligent content",5,10,8,"Jul 1, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","4 keywords researched a total of 6 times by 4 anonymous users","canto, aem, taxonomy, workflow automation",4,6,4,"Jun 30, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","4 keywords researched a total of 4 times by 4 anonymous users","canto, sitecore, widen, taxonomy",4,4,4,"Jun 29, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","4 keywords researched a total of 4 times by 4 anonymous users","dam new york, aem, marketing performance, taxonomy",4,4,4,"Jun 28, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 10 times by 9 anonymous users","dam europe, dam new york",2,10,9,"Jun 27, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","3 keywords researched a total of 9 times by 9 anonymous users","dam europe, best dam, marketing performance",3,9,9,"Jun 26, 2023",,,
