"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked"
"/discover/account/detail/ba98006255aacda/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Groh! Playrooms","United States - grohplayrooms.com","2 pages viewed a total of 2 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/careers/",2,2,2,"Jul 14, 2023",
"/discover/account/detail/ba98006255aacda/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Groh! Playrooms","United States - grohplayrooms.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jul 14, 2023",2
"/discover/account/detail/ba98006255aacda/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Groh! Playrooms","United States - grohplayrooms.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/the-impact-of-ai-on-digital-asset-management-key-skills-for-dam-managers-to-stay-competitive/",1,1,1,"Apr 24, 2023",
"/discover/account/detail/ba98006255aacda/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Groh! Playrooms","United States - grohplayrooms.com","1 page clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/the-impact-of-ai-on-digital-asset-management-key-skills-for-dam-managers-to-stay-competitive/",1,,1,"Apr 24, 2023",3
