"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","3 pages clicked a total of 5 times by 1 Anonymous user","https://tenovos.com/why/, https://tenovos.com/customers/, https://tenovos.com/resources/",3,,1,"Jun 16, 2023",5,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","content intelligence",,,1,"Jun 15, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/terms-of-service/",1,1,1,"Jun 13, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/terms-of-service/",1,,1,"Jun 13, 2023",1,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"May 28, 2023",,1,2
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"May 23, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"May 22, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"May 17, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/events/",1,1,1,"May 7, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"Apr 27, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/about/, https://tenovos.com/",2,2,1,"Apr 25, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Apr 25, 2023",3,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 3 times by 2 Anonymous users","https://tenovos.com/",1,3,2,"Apr 19, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Apr 19, 2023",3,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"Apr 18, 2023",,1,2
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 4 times by 1 anonymous user","campaign monitoring",,,1,"Apr 16, 2023",,1,4
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Apr 12, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/platform/",1,1,1,"Apr 11, 2023",,,
