"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/platform/, https://tenovos.com/",2,2,1,"Jul 17, 2023",,,
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 page clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jul 17, 2023",3,,
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/platform/",1,1,1,"Jul 14, 2023",,,
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/customers/, https://tenovos.com/",2,2,1,"Jul 13, 2023",,,
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 page clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jul 13, 2023",3,,
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Jun 18, 2023",,1,1
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Apr 11, 2023",,1,1
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Apr 2, 2023",,1,1
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 keyword researched a total of 1 time by 1 anonymous user","content delivery network",,,1,"Mar 14, 2023",,1,1
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Mar 12, 2023",,1,1
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 keyword researched a total of 1 time by 1 anonymous user","Informatica",,,1,"Feb 27, 2023",,1,1
"/discover/account/detail/b68cd85ab6d5847/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Kestone","India - kestoneglobal.com","1 keyword researched a total of 1 time by 1 anonymous user","aem",,,1,"Feb 23, 2023",,1,1
