"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/4378bf38a94d5c2/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","GenesisCare","United States - genesiscare.com","3 pages viewed a total of 4 times by 2 Anonymous users","https://tenovos.com/press/record-growth-2019/, https://tenovos.com/, https://tenovos.com/about/#leadership",3,4,2,"Jul 16, 2023",,,
"/discover/account/detail/4378bf38a94d5c2/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","GenesisCare","United States - genesiscare.com","3 pages clicked a total of 3 times by 2 Anonymous users","https://tenovos.com/about/#leadership, https://tenovos.com/, https://tenovos.com/press/record-growth-2019/",3,,2,"Jul 16, 2023",3,,
"/discover/account/detail/4378bf38a94d5c2/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","GenesisCare","United States - genesiscare.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",,,1,"Jul 14, 2023",,1,1
"/discover/account/detail/4378bf38a94d5c2/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","GenesisCare","United States - genesiscare.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",,,1,"Jun 7, 2023",,1,1
"/discover/account/detail/4378bf38a94d5c2/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","GenesisCare","United States - genesiscare.com","1 keyword researched a total of 1 time by 1 anonymous user","digital asset management",,,1,"Feb 13, 2023",,1,1
