"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","5 keywords researched a total of 9 times by 5 anonymous users","opentext reviews, opentext, Informatica, taxonomy, content hub",5,9,5,"Aug 2, 2023",,,
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/thank-you-for-registering-for-our-webinar/, https://tenovos.com/bringing-content-to-life-with-brand-portals/",,,1,"Aug 1, 2023",2,2,
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/bringing-content-to-life-with-brand-portals/",,,1,"Aug 1, 2023",1,,1
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","8 keywords researched a total of 18 times by 12 anonymous users","hyland, smartsheet, henry stewart, content delivery network, intelligent content, workflow automation, marketing performance, taxonomy",8,18,12,"Aug 1, 2023",,,
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","3 keywords researched a total of 8 times by 6 anonymous users","hyland, marketing performance, taxonomy",3,8,6,"Jul 31, 2023",,,
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","3 keywords researched a total of 3 times by 3 anonymous users","canto, workflow automation, marketing performance",3,3,3,"Jul 30, 2023",,,
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","3 keywords researched a total of 6 times by 5 anonymous users","sitecore, marketing performance, taxonomy",3,6,5,"Jul 29, 2023",,,
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","4 keywords researched a total of 5 times by 4 anonymous users","product information management, Informatica, workflow automation, taxonomy",4,5,4,"Jul 28, 2023",,,
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","5 keywords researched a total of 6 times by 5 anonymous users","smartsheet, hyland, sitecore, workflow automation, marketing performance",5,6,5,"Jul 27, 2023",,,
"/discover/account/detail/95274815f8363ee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Amazon","United States - amazon.com","6 pages viewed a total of 6 times by 2 Anonymous users","https://tenovos.com/download-inclusive-metadata-dei-in-dam/, https://tenovos.com/, https://tenovos.com/resources/guides-dei-inclusive-metadata/, https://tenovos.com/thank-you-for-downloading-our-dei-guide/, https://tenovos.com/customers/, https://tenovos.com/resources/blog/dei-digital-asset-management/",,,2,"Jul 26, 2023",6,6,
