"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked"
"/discover/account/detail/7e9ff34686d59e5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Impeccable Pig","United States - theimpeccablepig.com","4 pages viewed a total of 5 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/why/, https://tenovos.com/resources/, https://tenovos.com/platform/",4,5,2,"Aug 1, 2023",
"/discover/account/detail/7e9ff34686d59e5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Impeccable Pig","United States - theimpeccablepig.com","4 pages clicked a total of 5 times by 1 Anonymous user","https://tenovos.com/, https://tenovos.com/resources/, https://tenovos.com/platform/, https://tenovos.com/why/",4,,1,"Aug 1, 2023",5
