"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","impressions","campaigns"
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","7 keywords researched a total of 14 times by 10 anonymous users","sitecore, henry stewart, hyland, digital asset manager, content delivery network, taxonomy, content hub",7,14,10,"Jul 27, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 10 times by 8 anonymous users","Informatica, canto, hyland, opentext reviews, opentext, digital asset management, marketing performance, taxonomy",8,10,8,"Jul 26, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","10 keywords researched a total of 22 times by 15 anonymous users","aem, sitecore, canto, Informatica, opentext, taxonomy, content delivery network, workflow automation, marketing performance, digital asset management",10,22,15,"Jul 25, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","7 keywords researched a total of 32 times by 13 anonymous users","Informatica, hyland, canto, sitecore, workflow automation, dam manager, taxonomy",7,32,13,"Jul 24, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","6 keywords researched a total of 8 times by 7 anonymous users","hyland, aem, canto, workflow automation, taxonomy, brand integrity",6,8,7,"Jul 23, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","3 keywords researched a total of 3 times by 3 anonymous users","Informatica, hyland, taxonomy",3,3,3,"Jul 22, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","9 keywords researched a total of 13 times by 12 anonymous users","hyland, aem, sitecore, pim, taxonomy, digital asset management, content hub, content delivery network, marketing performance",9,13,12,"Jul 21, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 16 times by 12 anonymous users","product information management, sitecore, content hub, content delivery network, taxonomy",5,16,12,"Jul 20, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 11 times by 9 anonymous users","aem, hyland, taxonomy, marketing performance, content hub",5,11,9,"Jul 19, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 14 times by 12 anonymous users","aem, hyland, sitecore, Informatica, canto, content hub, taxonomy, marketing performance",8,14,12,"Jul 18, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 6 times by 4 anonymous users","Informatica, canto, content delivery network, workflow automation",4,6,4,"Jul 17, 2023",,,,
