"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","1 keyword researched a total of 3 times by 1 anonymous user","digital asset manager",1,3,1,"Jul 16, 2023",,,
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","1 keyword researched a total of 10 times by 1 anonymous user","digital asset management",1,10,1,"Jul 14, 2023",,,
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Jul 10, 2023",,,
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Jun 22, 2023",,,
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","1 keyword researched a total of 1 time by 1 anonymous user","opentext",1,1,1,"Jun 21, 2023",,,
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","1 keyword researched a total of 2 times by 1 anonymous user","story insights",1,2,1,"Jun 18, 2023",,,
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","1 keyword researched a total of 2 times by 1 anonymous user","digital asset management",1,2,1,"Jun 16, 2023",,,
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","4 pages viewed a total of 7 times by 1 Anonymous user","https://tenovos.com/tenovos-partner-network/, https://tenovos.com/, https://tenovos.com/resources/press/, https://tenovos.com/about/",,,1,"Jun 2, 2023",4,7,
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","6 pages clicked a total of 13 times by 1 Anonymous user","https://tenovos.com/about/#investors, https://tenovos.com/, https://tenovos.com/about/#leadership, https://tenovos.com/about/, https://tenovos.com/tenovos-partner-network/, https://tenovos.com/resources/press/",,,1,"Jun 2, 2023",6,,13
"/discover/account/detail/baf16a2678fdb5f/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Church & Dwight Co., Inc.","United States - churchdwight.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"May 28, 2023",,,
