"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","impressions","campaigns"
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",1,2,1,"May 26, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"May 25, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 3 times by 2 anonymous users","hyland, taxonomy",2,3,2,"May 24, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"May 23, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","best dam",1,1,1,"May 22, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 2 times by 1 anonymous user","content hub",1,2,1,"May 21, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","3 keywords researched a total of 7 times by 4 anonymous users","pim, taxonomy, digital asset management",3,7,4,"May 20, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","pim",1,1,1,"May 19, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 2 times by 2 anonymous users","hyland, taxonomy",2,2,2,"May 18, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 8 times by 2 anonymous users","pim, taxonomy",2,8,2,"May 17, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 6 times by 3 anonymous users","pim",1,6,3,"May 16, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 3 times by 3 anonymous users","pim, taxonomy",2,3,3,"May 15, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","pim",1,1,1,"May 13, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"May 12, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 3 times by 2 anonymous users","marketing performance, content hub",2,3,2,"May 10, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","3 keywords researched a total of 3 times by 3 anonymous users","widen, content hub, workflow automation",3,3,3,"May 9, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","3 keywords researched a total of 11 times by 3 anonymous users","aem, taxonomy, content hub",3,11,3,"May 8, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 4 times by 3 anonymous users","taxonomy, marketing performance",2,4,3,"May 6, 2023",,,,
