"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked","impressions","campaigns"
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",1,2,1,"Aug 11, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 1 time by 1 anonymous user","content delivery network",1,1,1,"Aug 9, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 2 times by 1 anonymous user","hyland",1,2,1,"Aug 8, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",1,1,1,"Aug 7, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Aug 6, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Aug 1, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Jul 31, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Jul 30, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 2 times by 1 anonymous user","Salsify",1,2,1,"Jul 28, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 8 times by 1 anonymous user","widen",1,8,1,"Jul 24, 2023",,,,,
"/discover/account/detail/875579227d67ce5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","The Hershey Company","United States - hersheyland.com","1 keyword researched a total of 1 time by 1 anonymous user","sitecore",1,1,1,"Jul 22, 2023",,,,,
