"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed"
"/discover/account/detail/c69454cda5cdac7/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","TASER International","United States - taser.com","1 keyword researched a total of 3 times by 1 anonymous user","hyland",1,3,1,"Jun 28, 2023",,
"/discover/account/detail/c69454cda5cdac7/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","TASER International","United States - taser.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/webinars/the-impact-of-ai-on-digital-asset-management-key-skills-for-dam-managers-to-stay-competitive/",,,1,"Jun 6, 2023",1,1
"/discover/account/detail/c69454cda5cdac7/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","TASER International","United States - taser.com","1 keyword researched a total of 3 times by 1 anonymous user","canto",1,3,1,"Apr 30, 2023",,
"/discover/account/detail/c69454cda5cdac7/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","TASER International","United States - taser.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Mar 3, 2023",,
