"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked","impressions","campaigns"
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 2 times by 1 anonymous user","content hub",1,2,1,"May 1, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Apr 30, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","hyland",1,1,1,"Apr 23, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Apr 22, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","hyland",1,1,1,"Apr 20, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Apr 4, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",1,2,1,"Apr 3, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 3 times by 1 anonymous user","content hub",1,3,1,"Apr 1, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Mar 19, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",1,1,1,"Mar 18, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 2 times by 1 anonymous user","content intelligence",1,2,1,"Mar 14, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 Media Impression in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Mar 1, 2023",,,,1,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","2 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 28, 2023",,,,2,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","aem",1,1,1,"Feb 28, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"Feb 25, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","4 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 24, 2023",,,,4,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","3 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 23, 2023",,,,3,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","4 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 22, 2023",,,,4,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","9 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 21, 2023",,,,9,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 2 times by 1 anonymous user","smartsheet",1,2,1,"Feb 21, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","5 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 20, 2023",,,,5,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",1,1,1,"Feb 20, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 2 times by 1 anonymous user","hyland",1,2,1,"Feb 19, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 Media Impression in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 18, 2023",,,,1,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","2 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 17, 2023",,,,2,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","1 keyword researched a total of 2 times by 1 anonymous user","workflow automation",1,2,1,"Feb 17, 2023",,,,,
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","4 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 16, 2023",,,,4,1
"/discover/account/detail/687b6263927cfb5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Starbucks Corporation","United States - starbucks.com","3 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 15, 2023",,,,3,1
