"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date"
"/discover/account/detail/5377701ca5bae0b/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Embelleze","United States - embelleze.com","2 keywords researched a total of 3 times by 2 anonymous users","content hub, digital asset management",2,3,2,"Jun 15, 2023"
"/discover/account/detail/5377701ca5bae0b/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Embelleze","United States - embelleze.com","1 keyword researched a total of 2 times by 1 anonymous user","content hub",1,2,1,"Jun 14, 2023"
