"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed"
"/discover/account/detail/47f8b4d69bd1448/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Potbelly Sandwich Works","United States - potbelly.com","1 keyword researched a total of 2 times by 1 anonymous user","content hub",1,2,1,"Aug 9, 2023",,
"/discover/account/detail/47f8b4d69bd1448/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Potbelly Sandwich Works","United States - potbelly.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/tenovos-rfp-template/",,,1,"Apr 26, 2023",1,1
"/discover/account/detail/47f8b4d69bd1448/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Potbelly Sandwich Works","United States - potbelly.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/tenovos-rfp-template/",,,1,"Apr 22, 2023",1,1
"/discover/account/detail/47f8b4d69bd1448/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Potbelly Sandwich Works","United States - potbelly.com","2 keywords researched a total of 4 times by 1 anonymous user","digital asset management, digital asset management trends",2,4,1,"Feb 26, 2023",,
"/discover/account/detail/47f8b4d69bd1448/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Potbelly Sandwich Works","United States - potbelly.com","1 keyword researched a total of 5 times by 1 anonymous user","digital asset management",1,5,1,"Feb 25, 2023",,
