"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked"
"/discover/account/detail/202324fbf42219c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Greene King Plc","United Kingdom - greeneking.co.uk","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/digital-rights-management-in-dam/",1,1,1,"Mar 9, 2023",
"/discover/account/detail/202324fbf42219c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Greene King Plc","United Kingdom - greeneking.co.uk","1 page clicked a total of 5 times by 1 Anonymous user","https://tenovos.com/resources/blog/digital-rights-management-in-dam/",1,,1,"Mar 9, 2023",5
