"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 keyword researched a total of 1 time by 1 anonymous user","Informatica",1,1,1,"Jul 30, 2023",,,
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 keyword researched a total of 1 time by 1 anonymous user","hyland",1,1,1,"Jul 23, 2023",,,
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 keyword researched a total of 2 times by 1 anonymous user","marketing performance",1,2,1,"Jul 17, 2023",,,
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/the-price-of-being-dam-less-6-surprising-costs-you-may-be-incurring/",,,1,"Jul 10, 2023",1,1,
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 page clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/resources/blog/the-price-of-being-dam-less-6-surprising-costs-you-may-be-incurring/",,,1,"Jul 10, 2023",1,,4
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"Jul 8, 2023",,,
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",1,1,1,"May 25, 2023",,,
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"May 24, 2023",,,
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Apr 21, 2023",,,
"/discover/account/detail/01539c4b229e660/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Lego Holding AS","United Kingdom - lego.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Apr 19, 2023",,,
