"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked","impressions","campaigns"
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","hyland",1,1,1,"Jun 14, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Jun 13, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Jun 12, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 2 times by 2 anonymous users","taxonomy, marketing performance",2,2,2,"Jun 9, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 6 times by 1 anonymous user","Informatica, marketing performance",2,6,1,"Jun 7, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","aem",1,1,1,"Jun 6, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 2 times by 2 anonymous users","digital asset management",1,2,2,"Jun 5, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 2 times by 1 anonymous user","dam new york",1,2,1,"Jun 4, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 5 times by 1 anonymous user","smartsheet, Informatica",2,5,1,"Jun 1, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 2 times by 2 anonymous users","widen",1,2,2,"May 30, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 3 times by 2 anonymous users","pim, content intelligence",2,3,2,"May 26, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","Informatica",1,1,1,"May 24, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 12 times by 1 anonymous user","pim",1,12,1,"May 19, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","dam new york",1,1,1,"May 18, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/creative-operations-new-york-2023/",,,1,"May 17, 2023",1,1,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/creative-operations-new-york-2023/",,,1,"May 17, 2023",1,,1,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 2 times by 2 anonymous users","aem, marketing performance",2,2,2,"May 15, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","pim",1,1,1,"May 14, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 3 times by 1 anonymous user","opentext solutions, opentext",2,3,1,"May 11, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 5 times by 1 anonymous user","informatica tutorials, Informatica",2,5,1,"May 10, 2023",,,,,
