"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed"
"/discover/account/detail/a6286cf5ebb7837/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Curtis Instruments","United States - curtisinstruments.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Jul 14, 2023",,
"/discover/account/detail/a6286cf5ebb7837/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Curtis Instruments","United States - curtisinstruments.com","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"Apr 7, 2023",,
"/discover/account/detail/a6286cf5ebb7837/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Curtis Instruments","United States - curtisinstruments.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/tenovos-rfp-template/",,,1,"Apr 2, 2023",1,1
"/discover/account/detail/a6286cf5ebb7837/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Curtis Instruments","United States - curtisinstruments.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/tenovos-rfp-template/",,,1,"Mar 27, 2023",1,1
"/discover/account/detail/a6286cf5ebb7837/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Curtis Instruments","United States - curtisinstruments.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/tenovos-rfp-template/",,,1,"Mar 23, 2023",1,1
